id,parent_id,kind,title,status,priority,parallel_policy,tags,depends_on_count,checkpoint_count,gate_count,consumes_interface_count,exclusive_paths,read_paths,forbidden_paths,shared_locks,next_action
CE-CCP1-B03-007,CE-CCP1-B03-000,task,Define macro expansion semantics for Cellerator tokens,planned,844,serial_in_lane,b03;compiler-frontend-source;leaf,1,0,1,0,include/Cellerator/compiler/frontend/source;include/Cellerator/compiler/frontend/source/define_macro_expansion_semantics_for_cellerator_tokens_v1.hh;src/compiler/frontend/source;src/compiler/frontend/source/define_macro_expansion_semantics_for_cellerator_tokens.cc;tests/compiler/source;tests/compiler/source/define_macro_expansion_semantics_for_cellerator_tokens_test.cc,docs/language;include/Cellerator;modules;tools,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement define macro expansion semantics for cellerator tokens in the isolated B03 lane, add the focused ce_ccp1_b03_007 gate, and publish a source-linked receipt."
CE-CCP1-B03-008,CE-CCP1-B03-000,task,Recognize Cellerator execution-field token islands,planned,844,serial_in_lane,b03;compiler-frontend-source;leaf,1,0,1,0,include/Cellerator/compiler/frontend/source;include/Cellerator/compiler/frontend/source/recognize_cellerator_execution_field_token_islands_v1.hh;src/compiler/frontend/source;src/compiler/frontend/source/recognize_cellerator_execution_field_token_islands.cc;tests/compiler/source;tests/compiler/source/recognize_cellerator_execution_field_token_islands_test.cc,docs/language;include/Cellerator;modules;tools,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement recognize cellerator execution-field token islands in the isolated B03 lane, add the focused ce_ccp1_b03_008 gate, and publish a source-linked receipt."
CE-CCP1-B03-009,CE-CCP1-B03-000,task,Recognize relation and operation token forms,planned,844,serial_in_lane,b03;compiler-frontend-source;leaf,1,0,1,0,include/Cellerator/compiler/frontend/source;include/Cellerator/compiler/frontend/source/recognize_relation_and_operation_token_forms_v1.hh;src/compiler/frontend/source;src/compiler/frontend/source/recognize_relation_and_operation_token_forms.cc;tests/compiler/source;tests/compiler/source/recognize_relation_and_operation_token_forms_test.cc,docs/language;include/Cellerator;modules;tools,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement recognize relation and operation token forms in the isolated B03 lane, add the focused ce_ccp1_b03_009 gate, and publish a source-linked receipt."
CE-CCP1-B03-010,CE-CCP1-B03-000,task,Construct shadow C++ placeholders,planned,844,serial_in_lane,b03;compiler-frontend-source;leaf,1,0,1,0,include/Cellerator/compiler/frontend/source;include/Cellerator/compiler/frontend/source/construct_shadow_c_placeholders_v1.hh;src/compiler/frontend/source;src/compiler/frontend/source/construct_shadow_c_placeholders.cc;tests/compiler/source;tests/compiler/source/construct_shadow_c_placeholders_test.cc,docs/language;include/Cellerator;modules;tools,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement construct shadow c++ placeholders in the isolated B03 lane, add the focused ce_ccp1_b03_010 gate, and publish a source-linked receipt."
CE-CCP1-B03-011,CE-CCP1-B03-000,task,Map shadow AST nodes back to Cellerator syntax,planned,844,serial_in_lane,b03;compiler-frontend-source;leaf,1,0,1,0,include/Cellerator/compiler/frontend/source;include/Cellerator/compiler/frontend/source/map_shadow_ast_nodes_back_to_cellerator_syntax_v1.hh;src/compiler/frontend/source;src/compiler/frontend/source/map_shadow_ast_nodes_back_to_cellerator_syntax.cc;tests/compiler/source;tests/compiler/source/map_shadow_ast_nodes_back_to_cellerator_syntax_test.cc,docs/language;include/Cellerator;modules;tools,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement map shadow ast nodes back to cellerator syntax in the isolated B03 lane, add the focused ce_ccp1_b03_011 gate, and publish a source-linked receipt."
CE-CCP1-B03-012,CE-CCP1-B03-000,task,Define generated identifier hygiene,planned,844,serial_in_lane,b03;compiler-frontend-source;leaf,1,0,1,0,include/Cellerator/compiler/frontend/source;include/Cellerator/compiler/frontend/source/define_generated_identifier_hygiene_v1.hh;src/compiler/frontend/source;src/compiler/frontend/source/define_generated_identifier_hygiene.cc;tests/compiler/source;tests/compiler/source/define_generated_identifier_hygiene_test.cc,docs/language;include/Cellerator;modules;tools,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement define generated identifier hygiene in the isolated B03 lane, add the focused ce_ccp1_b03_012 gate, and publish a source-linked receipt."
CE-CCP1-B03-013,CE-CCP1-B03-000,task,Cache preprocessed activated headers safely,planned,844,serial_in_lane,b03;compiler-frontend-source;leaf,1,0,1,0,include/Cellerator/compiler/frontend/source;include/Cellerator/compiler/frontend/source/cache_preprocessed_activated_headers_safely_v1.hh;src/compiler/frontend/source;src/compiler/frontend/source/cache_preprocessed_activated_headers_safely.cc;tests/compiler/source;tests/compiler/source/cache_preprocessed_activated_headers_safely_test.cc,docs/language;include/Cellerator;modules;tools,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement cache preprocessed activated headers safely in the isolated B03 lane, add the focused ce_ccp1_b03_013 gate, and publish a source-linked receipt."
CE-CCP1-B03-014,CE-CCP1-B03-000,task,Expose source-pipeline diagnostics and dumps,planned,844,serial_in_lane,b03;compiler-frontend-source;leaf,1,0,1,0,include/Cellerator/compiler/frontend/source;include/Cellerator/compiler/frontend/source/expose_source_pipeline_diagnostics_and_dumps_v1.hh;src/compiler/frontend/source;src/compiler/frontend/source/expose_source_pipeline_diagnostics_and_dumps.cc;tests/compiler/source;tests/compiler/source/expose_source_pipeline_diagnostics_and_dumps_test.cc,docs/language;include/Cellerator;modules;tools,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement expose source-pipeline diagnostics and dumps in the isolated B03 lane, add the focused ce_ccp1_b03_014 gate, and publish a source-linked receipt."
CE-CCP1-B03-015,CE-CCP1-B03-000,validation_task,Deliver the pragma-aware source milestone,planned,844,serial_in_lane,b03;compiler-frontend-source;leaf,2,1,1,1,include/Cellerator/compiler/frontend/source;include/Cellerator/compiler/frontend/source/deliver_the_pragma_aware_source_milestone_v1.hh;src/compiler/frontend/source;src/compiler/frontend/source/deliver_the_pragma_aware_source_milestone.cc;tests/compiler/source;tests/compiler/source/deliver_the_pragma_aware_source_milestone_test.cc,docs/language;include/Cellerator;modules;tools,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement deliver the pragma-aware source milestone in the isolated B03 lane, add the focused ce_ccp1_b03_015 gate, and publish a source-linked receipt."
CE-CCP1-B04-000,CE-CCP1-P10,workstream,Upstream Clang semantic bridge and ordinary C++ fallthrough,planned,893,serial_lane,workstream;b04;compiler-frontend-cxx,1,0,0,0,include/Cellerator/compiler/frontend/cxx;src/compiler/frontend/cxx;tests/compiler/cxx_bridge,docs/language;modules;include/Cellerator/memory/compiler_hints.hh;bench/ce_ptr,CMakeLists.txt;src/CMakeLists.txt;tools/CMakeLists.txt;tests/CMakeLists.txt;bench/CMakeLists.txt;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;.gitmodules;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;cmake/compiler/CelleratorCompilerTargets.cmake,,Claim B04-001 after milestone prerequisites are reached.
CE-CCP1-B04-001,CE-CCP1-B04-000,validation_task,Freeze the upstream Clang adapter boundary,planned,843,serial_in_lane,b04;compiler-frontend-cxx;leaf,1,0,1,0,include/Cellerator/compiler/frontend/cxx;include/Cellerator/compiler/frontend/cxx/freeze_the_upstream_clang_adapter_boundary_v1.hh;src/compiler/frontend/cxx;src/compiler/frontend/cxx/freeze_the_upstream_clang_adapter_boundary.cc;tests/compiler/cxx_bridge;tests/compiler/cxx_bridge/freeze_the_upstream_clang_adapter_boundary_test.cc,bench/ce_ptr;docs/language;include/Cellerator/memory/compiler_hints.hh;modules,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement freeze the upstream clang adapter boundary in the isolated B04 lane, add the focused ce_ccp1_b04_001 gate, and publish a source-linked receipt."
CE-CCP1-B04-002,CE-CCP1-B04-000,task,Create the C++ compilation invocation bridge,planned,843,serial_in_lane,b04;compiler-frontend-cxx;leaf,1,0,1,0,include/Cellerator/compiler/frontend/cxx;include/Cellerator/compiler/frontend/cxx/create_the_c_compilation_invocation_bridge_v1.hh;src/compiler/frontend/cxx;src/compiler/frontend/cxx/create_the_c_compilation_invocation_bridge.cc;tests/compiler/cxx_bridge;tests/compiler/cxx_bridge/create_the_c_compilation_invocation_bridge_test.cc,bench/ce_ptr;docs/language;include/Cellerator/memory/compiler_hints.hh;modules,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement create the c++ compilation invocation bridge in the isolated B04 lane, add the focused ce_ccp1_b04_002 gate, and publish a source-linked receipt."
CE-CCP1-B04-003,CE-CCP1-B04-000,task,Parse shadow translation units with full C++ semantics,planned,843,serial_in_lane,b04;compiler-frontend-cxx;leaf,1,0,1,0,include/Cellerator/compiler/frontend/cxx;include/Cellerator/compiler/frontend/cxx/parse_shadow_translation_units_with_full_c_semantics_v1.hh;src/compiler/frontend/cxx;src/compiler/frontend/cxx/parse_shadow_translation_units_with_full_c_semantics.cc;tests/compiler/cxx_bridge;tests/compiler/cxx_bridge/parse_shadow_translation_units_with_full_c_semantics_test.cc,bench/ce_ptr;docs/language;include/Cellerator/memory/compiler_hints.hh;modules,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement parse shadow translation units with full c++ semantics in the isolated B04 lane, add the focused ce_ccp1_b04_003 gate, and publish a source-linked receipt."
CE-CCP1-B04-004,CE-CCP1-B04-000,task,Bind source captures to C++ declarations and expressions,planned,843,serial_in_lane,b04;compiler-frontend-cxx;leaf,1,0,1,0,include/Cellerator/compiler/frontend/cxx;include/Cellerator/compiler/frontend/cxx/bind_source_captures_to_c_declarations_and_expressions_v1.hh;src/compiler/frontend/cxx;src/compiler/frontend/cxx/bind_source_captures_to_c_declarations_and_expressions.cc;tests/compiler/cxx_bridge;tests/compiler/cxx_bridge/bind_source_captures_to_c_declarations_and_expressions_test.cc,bench/ce_ptr;docs/language;include/Cellerator/memory/compiler_hints.hh;modules,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement bind source captures to c++ declarations and expressions in the isolated B04 lane, add the focused ce_ccp1_b04_004 gate, and publish a source-linked receipt."
CE-CCP1-B04-005,CE-CCP1-B04-000,task,Extract canonical and spelled C++ types,planned,843,serial_in_lane,b04;compiler-frontend-cxx;leaf,1,0,1,0,include/Cellerator/compiler/frontend/cxx;include/Cellerator/compiler/frontend/cxx/extract_canonical_and_spelled_c_types_v1.hh;src/compiler/frontend/cxx;src/compiler/frontend/cxx/extract_canonical_and_spelled_c_types.cc;tests/compiler/cxx_bridge;tests/compiler/cxx_bridge/extract_canonical_and_spelled_c_types_test.cc,bench/ce_ptr;docs/language;include/Cellerator/memory/compiler_hints.hh;modules,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement extract canonical and spelled c++ types in the isolated B04 lane, add the focused ce_ccp1_b04_005 gate, and publish a source-linked receipt."
CE-CCP1-B04-006,CE-CCP1-B04-000,task,Integrate template instantiation with typed biological operations,planned,843,serial_in_lane,b04;compiler-frontend-cxx;leaf,1,0,1,0,include/Cellerator/compiler/frontend/cxx;include/Cellerator/compiler/frontend/cxx/integrate_template_instantiation_with_typed_biological_o_v1.hh;src/compiler/frontend/cxx;src/compiler/frontend/cxx/integrate_template_instantiation_with_typed_biological_o.cc;tests/compiler/cxx_bridge;tests/compiler/cxx_bridge/integrate_template_instantiation_with_typed_biological_o_test.cc,bench/ce_ptr;docs/language;include/Cellerator/memory/compiler_hints.hh;modules,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement integrate template instantiation with typed biological operations in the isolated B04 lane, add the focused ce_ccp1_b04_006 gate, and publish a source-linked receipt."
